id,name,country,currency,sector,employees,price,inventory,monthly_revenue,monthly_cost,cumulative_profit,fiat_debt,productivity,product_quality,reputation,risk,fraud_tendency,truth_score,truth_positive,truth_debt,top_truth_layers
agent_3ba9b85776,Quantum Foods 1,Selenreich,SEL,food,19.36,21310184.6221,7214.7736,0.0,910.3134,107572.7775,26275.5904,0.929291,0.725404,0.608376,1.0,0.017511,-1427.179,116.1028,1543.2818,"{liquidity=-1231.25, legal=-260.02, causal=+42.74, existence=+27.24, health=+14.36, social=+6.32, temporal=+2.83, risk_reduction=+1.28, ...}"
agent_712682e313,Vector Softworks 2,Ulmarreich,ULM,software,26.94,375203063.2182,79490.1266,0.0,327.0067,289561.0415,8494.8529,1.665722,0.926196,0.53759,1.0,0.02286,-10666.3518,101.8461,10768.1979,"{temporal=-4604.76, liquidity=-3321.69, legal=-2943.72, causal=+57.47, existence=+14.92, social=+6.66, attention=+1.66, epistemic=+0.91, ...}"
agent_2357ee0546,Signal Systems 3,Dravesia,DRA,software,20.85,62468699.6222,31522.7219,0.0,54.6119,368118.1822,577.6715,1.882213,0.717699,0.99,0.776252,0.067193,79.1657,100.5825,21.4169,"{causal=+34.79, legal=+24.07, liquidity=-21.42, existence=+13.58, social=+6.11, temporal=+3.04, attention=+1.28, epistemic=+0.97, ...}"
agent_a3a6ed4837,Union Build 4,Dravesia,DRA,construction,13.39,145566068.7411,45394.2158,0.0,3832.1275,-775164.5416,133863.3586,1.178334,0.725561,0.542948,1.0,0.037087,-36085.6599,74.5649,36160.2248,"{temporal=-29746.79, legal=-5282.33, liquidity=-3911.82, social=-694.27, causal=+38.93, existence=+18.18, infrastructure=+1.73, attention=+0.83, ...}"
agent_9dc64be47b,Pioneer Expeditions 5,Selenreich,SEL,tourism,25.57,154938291.7358,9260.2843,0.0,101.2183,228828.8757,483.1121,0.617429,0.318237,0.86671,0.882739,0.016749,97.9706,116.7433,18.7727,"{causal=+39.64, legal=+30.63, liquidity=-15.20, existence=+14.31, social=+7.70, temporal=+3.82, risk_reduction=-3.24, attention=+1.58, ...}"
agent_7053a962c2,Signal Health 6,Kaelreich,KAE,health,3.0,802903.2559,1966.0589,0.0,14.2209,65819.0356,127.7392,0.814373,0.732105,0.7077,1.0,0.022538,-62.3147,34.5677,96.8824,"{liquidity=-77.80, epistemic=-14.68, existence=+12.17, causal=+7.92, legal=+6.12, health=+1.59, social=+0.99, temporal=+0.40, ...}"
agent_25bebeeddc,Atlas Foods 7,Novaresia,NOV,food,3.0,38846019.683,882.4129,0.0,14.5396,481350.5234,216.8366,1.229007,0.438744,0.806577,0.753181,0.017081,20.2899,34.3058,14.016,"{liquidity=-14.02, existence=+13.94, causal=+6.63, legal=+5.96, health=+1.39, social=+1.18, temporal=+0.37, attention=+0.16, ...}"
agent_ba273eaa92,Saffron Mobility 8,Praxmark,PRA,mobility,11.96,947822.5826,31063.1922,0.0,762.6702,-10646.0174,25537.5093,0.934583,0.641848,0.99,1.0,0.031019,62.0694,98.318,36.2487,"{liquidity=-36.25, causal=+34.93, legal=+24.31, existence=+14.18, social=+5.22, temporal=+1.71, attention=+0.73, infrastructure=+0.25, ...}"
agent_78f289df53,Civitas Motors 9,Faronreich,FAR,mobility,74.75,858281168.2883,98611.9432,0.0,2002.2669,275349.3311,67429.7486,1.430819,0.812991,0.415732,1.0,0.035352,-48608.4359,185.1525,48793.5885,"{temporal=-34464.25, legal=-9061.26, liquidity=-8098.57, social=-585.44, causal=+122.11, existence=+15.92, attention=+4.62, infrastructure=+0.18, ...}"
agent_539341ae9a,Green Biomed 10,Galenheim,GAL,health,59.77,103405549.1898,50446.4513,0.0,360.9456,-67278.8626,0.0,0.901978,0.368634,0.92002,0.972896,0.025375,296.4823,296.4823,0.0,"{causal=+106.53, legal=+85.86, social=+19.65, existence=+15.38, temporal=+8.88, attention=+3.69, health=+3.05, epistemic=+0.87, ...}"
agent_d43e373df3,Argent Capital 11,Fjellstan,FJE,finance,22.38,642452543.2938,23593.089,0.0,1683.4162,1878576.518,57301.1939,1.398037,0.443242,0.125447,1.0,0.039409,-123431.5906,73.4302,123505.0208,"{temporal=-118973.75, legal=-11005.67, liquidity=-7938.70, social=-1356.63, causal=+42.79, existence=+13.94, epistemic=-8.36, attention=+1.38, ...}"
agent_c723fd9f5c,Saffron Entertainment 12,Zerinreich,ZER,entertainment,3.39,1990535.2006,5000.2684,0.0,4768.1569,-502085.5385,170193.1428,0.830939,0.599044,0.229802,1.0,0.036799,-78834.95,31.3624,78866.3124,"{temporal=-74627.29, legal=-7664.99, liquidity=-5258.44, social=-1085.21, existence=+13.42, causal=+12.54, attention=+0.21, memory=+0.20, ...}"
agent_aacefdbf70,Kinetic Aegis 13,Ulmarreich,ULM,defense,80.02,1324847574.4117,284673.7232,0.0,4211.9356,-695146.9985,144993.6098,0.92157,0.947958,0.99,1.0,0.035765,460.7178,533.6464,72.9286,"{causal=+199.10, legal=+166.40, liquidity=-67.55, social=+34.97, existence=+18.48, temporal=+12.42, ecological=-5.13, attention=+4.94, ...}"
agent_554d20a430,Nova Labs 14,Belreich,BEL,research,425.2,376318199.4284,110970.8165,0.0,545.5673,861302.1753,4669.6317,0.558392,0.772192,0.99,0.53862,0.020917,1006.7828,1145.0871,138.3043,"{causal=+464.73, legal=+281.96, liquidity=-138.30, social=+95.25, temporal=+63.43, attention=+26.25, existence=+16.64, ecological=+1.67, ...}"
agent_d719f0978d,Iron Frontier 15,Ulmarreich,ULM,research,91.13,501630108.2061,39077.6849,0.0,115.7209,760545.5903,352.0887,0.986172,0.475635,0.99,0.636667,0.031164,138.0012,249.4321,111.4309,"{liquidity=-111.43, causal=+96.21, legal=+57.98, social=+19.84, temporal=+13.50, existence=+13.28, attention=+5.62, ecological=+1.15, ...}"
agent_481fe57ca1,Helix Seed 16,Lumerterra,LUM,agriculture,3.0,73024957.4719,11506.8282,0.0,408.7033,-144752.0084,14461.2529,1.037854,0.655019,0.160586,1.0,0.060174,-12559.2161,28.749,12587.9651,"{temporal=-10738.44, legal=-1599.24, liquidity=-1406.98, social=-149.14, existence=+14.45, causal=+9.93, attention=+0.14, potential=+0.06}"
agent_2a9f7497aa,Helix Health 17,Dravesia,DRA,health,11.64,106293057.8883,10422.9594,0.0,97.7129,333024.629,554.4268,0.953877,0.841148,0.99,0.971306,0.016591,40.3294,69.6296,29.3001,"{liquidity=-29.30, causal=+19.74, legal=+15.62, existence=+13.88, social=+3.80, health=+2.25, temporal=+1.73, attention=+0.72, ...}"
agent_6943d8796c,Vertex Residences 18,Selenreich,SEL,housing,15.04,251520930.3267,12193.7572,0.0,41.3764,1144923.0944,465.7549,0.927335,0.781636,0.99,0.868094,0.01557,99.4674,105.1091,5.6417,"{causal=+31.28, legal=+29.91, existence=+16.58, social=+6.21, liquidity=-5.64, temporal=+2.26, infrastructure=+0.95, attention=+0.92, ...}"
agent_d3fad0ad8b,Signal Ledger 19,Selenreich,SEL,finance,5.49,94745376.1635,985.8694,0.0,56.9378,327897.1187,502.5171,0.958254,0.708683,0.99,0.903608,0.091479,40.8516,40.8516,0.0,"{existence=+10.96, causal=+9.97, legal=+9.80, social=+2.14, liquidity=+1.18, temporal=+0.82, attention=+0.34, potential=+0.07}"
agent_2cd77713cd,Iron Homes 20,Borealgrad,BOR,housing,9.08,289478070.6935,6854.4739,0.0,64.2516,944068.4572,444.6541,0.646719,0.954483,0.99,0.952313,0.03094,39.6768,77.1176,37.4408,"{liquidity=-37.44, legal=+21.70, causal=+18.13, existence=+18.07, social=+4.18, infrastructure=+1.60, temporal=+1.36, attention=+0.56, ...}"
agent_5d35a852d5,Astra Fields 21,Belreich,BEL,agriculture,3.0,287206454.8242,9190.9503,0.0,35714.6242,-5463369.7305,1278958.2652,0.759862,0.611753,0.01,1.0,0.0087,-678112.0952,38.5349,678150.6301,"{temporal=-665988.28, legal=-56028.71, liquidity=-36357.05, social=-9410.10, causal=+16.87, existence=+14.84, attention=+0.16, potential=+0.06}"
agent_43220087c1,Blue Systems 22,Galenheim,GAL,software,67.0,77737617.0017,42631.1015,0.0,100.3344,279708.2481,868.9703,1.067581,0.666583,0.98003,0.635295,0.008576,190.2508,236.5482,46.2974,"{causal=+89.43, legal=+62.68, liquidity=-38.56, existence=+15.35, social=+14.59, temporal=+9.73, epistemic=-5.95, attention=+4.12, ...}"
agent_87f6c98adf,Civitas Mutual 23,Arcmere,ARC,insurance,10.55,312714530.4867,2482.1617,0.0,62.3289,1033366.7386,791.0834,0.887682,0.550345,0.99,0.920528,0.106061,55.772,55.772,0.0,"{causal=+15.89, legal=+13.71, existence=+12.03, social=+3.24, temporal=+1.58, attention=+0.65, risk_reduction=+0.27, liquidity=+0.18, ...}"
agent_f0a4c7986f,Signal Logistics 24,Tavoresia,TAV,logistics,6.63,6872243.0111,91213.1436,0.0,24505.9114,-6063187.0711,875724.2987,1.20004,0.441867,0.051418,1.0,0.044317,-317469.1562,78.7972,317547.9534,"{temporal=-297702.15, legal=-32132.63, liquidity=-21405.18, social=-5040.88, causal=+45.07, existence=+16.77, attention=+0.41, potential=+0.04}"
agent_b980354f41,Terra Seed 25,Eldorland,ELD,agriculture,3.0,6023351.9727,7684.5539,0.0,1560.1886,-520916.1015,55457.8024,0.736477,0.540659,0.01,1.0,0.005817,-81256.5702,30.2139,81286.7841,"{temporal=-74631.89, legal=-9112.56, liquidity=-5524.59, social=-1544.46, existence=+14.77, causal=+10.77, attention=+0.14, potential=+0.05}"
agent_49dd61c03c,Atlas Stories 26,Tavoresia,TAV,entertainment,17.18,10185842.0632,11697.0184,0.0,57.2543,113824.6986,445.6724,0.919763,0.429039,0.967406,0.808481,0.058563,52.5922,77.8867,25.2946,"{liquidity=-25.29, causal=+25.18, legal=+18.99, existence=+13.01, social=+4.95, temporal=+2.51, attention=+1.06, memory=+0.08, ...}"
agent_312a3056f9,Astra Stories 27,Galenheim,GAL,entertainment,17.94,68413162.4181,24564.9539,0.0,4137.7234,-809872.4924,145356.0368,0.933563,0.379912,0.864592,0.988853,0.022512,44.3403,135.5896,91.2493,"{liquidity=-91.25, causal=+51.63, legal=+34.12, existence=+13.81, social=+8.00, temporal=+2.76, attention=+1.11, memory=+0.11, ...}"
agent_72ecf5eb40,Atlas Culture 28,Borealgrad,BOR,entertainment,26.75,63197880.0488,12008.8001,0.0,203.6006,329867.3268,2054.1172,0.938233,0.87449,0.898,0.813447,0.0325,-74.0527,105.0845,179.1372,"{liquidity=-179.14, causal=+36.51, legal=+24.94, existence=+13.03, social=+7.61, temporal=+3.92, attention=+1.65, memory=+1.13, ...}"
agent_8e83d1e477,Cobalt Nutrition 29,Belreich,BEL,food,3.36,146389661.446,1277.6987,0.0,32.7622,566238.4916,717.2179,0.833001,0.421414,0.664455,0.983074,0.044439,-16.0678,39.4943,55.5621,"{liquidity=-55.56, existence=+12.63, causal=+9.40, legal=+8.14, social=+1.69, health=+1.13, temporal=+0.50, attention=+0.21, ...}"
agent_1a0bd154d9,Prism Shield 30,Selenreich,SEL,security,14.09,100970298.1222,5002.1276,0.0,170.585,222083.7574,1398.9406,0.661045,0.712782,0.95,1.0,0.011545,-5.1988,75.6405,80.8393,"{liquidity=-80.84, causal=+23.62, legal=+17.99, existence=+14.32, social=+4.65, temporal=+2.10, attention=+0.87, risk_reduction=+0.27, ...}"
agent_0ddc5b818e,Signal Harvest 31,Caspesia,CAS,food,7.2,9190801.5744,66944.0201,0.0,24356.7648,-6718666.0816,871805.1921,1.143724,0.575044,0.01,1.0,0.017447,-6401537.5799,82.3353,6401619.9152,"{temporal=-6214901.85, legal=-568157.89, liquidity=-345555.23, social=-101787.38, causal=+46.45, existence=+17.51, health=+0.60, attention=+0.45, ...}"
agent_e83ae58130,Sol Security 32,Ulmarreich,ULM,security,30.54,380160846.4923,61198.7529,0.0,105.371,58931.8692,0.0,1.287878,0.499533,0.919224,0.96054,0.039711,167.9871,167.9871,0.0,"{causal=+59.15, legal=+48.11, existence=+14.37, social=+10.86, temporal=+4.61, attention=+1.88, risk_reduction=+0.15, security=+0.06, ...}"
agent_51a599558b,Pioneer Law 33,Ulmarreich,ULM,legal,21.77,518574250.3466,15395.9828,0.0,98.564,280235.4962,671.1284,0.699697,0.718812,0.99,0.895744,0.016186,60.6847,115.4067,54.722,"{liquidity=-54.72, causal=+38.00, legal=+32.28, existence=+13.26, social=+7.49, temporal=+3.34, attention=+1.34, epistemic=+0.60, ...}"
agent_bf39c971fc,Atlas Foods 34,Kaelreich,KAE,food,7.86,224357.5088,15177.0288,0.0,185.775,-19229.4886,6017.773,1.322955,0.404674,0.301385,1.0,0.012203,-2414.8834,51.1566,2466.04,"{temporal=-1691.72, liquidity=-455.76, legal=-443.68, social=-44.34, causal=+24.40, existence=+14.65, health=+1.71, attention=+0.48, ...}"
agent_f4dd0b7c07,Green Energy 35,Ulmarreich,ULM,energy,13.09,271119424.1017,7738.9229,0.0,81.2139,1320734.8092,569.4457,1.309062,0.790765,0.99,0.708297,0.018502,29.0829,74.0369,44.954,"{ecological=-32.28, causal=+22.99, legal=+14.71, existence=+12.01, liquidity=-11.06, infrastructure=+5.17, social=+3.80, temporal=+1.92, ...}"
agent_7a1d75ad9b,Vertex Media 36,Lumerterra,LUM,media,4.91,80596023.2304,16031.488,0.0,2472.9783,-709962.954,87331.6824,0.943085,0.465872,0.221767,1.0,0.0776,-140829.7414,39.5936,140869.335,"{temporal=-132346.24, legal=-14236.79, liquidity=-9302.71, social=-2209.09, causal=+18.29, existence=+13.82, attention=+0.30, epistemic=+0.10, ...}"
agent_717bf82c04,Nova Transit 37,Lumerterra,LUM,mobility,38.07,194563738.9326,34046.2627,0.0,70.5852,335345.4713,460.1804,1.368786,0.818771,0.99,0.919698,0.031932,119.2085,146.7492,27.5407,"{causal=+52.92, legal=+37.11, liquidity=-27.54, existence=+14.05, social=+10.22, temporal=+5.64, attention=+2.34, infrastructure=+0.19, ...}"
agent_aa5247e024,Nexus Broadcast 38,Dravesia,DRA,media,22.72,63891778.0174,10555.1443,0.0,79.3402,284332.8742,590.6204,1.071707,0.899358,0.99,0.847153,0.032294,57.3293,81.2324,23.9032,"{causal=+26.81, liquidity=-23.90, legal=+18.76, existence=+12.39, social=+5.62, temporal=+3.28, attention=+1.40, epistemic=+0.45, ...}"
agent_204dc2d4e2,Cobalt Habitat 39,Westrmark,WES,housing,4.51,272320467.3506,2801.7872,0.0,27.0265,560349.4832,242.8726,0.865673,0.62558,0.913105,0.887894,0.047061,35.0089,40.6738,5.6649,"{existence=+13.66, legal=+9.38, causal=+8.95, liquidity=-5.66, social=+1.91, temporal=+0.67, infrastructure=+0.32, attention=+0.28, ...}"
agent_1b8af0d7ac,Omni Residences 40,Dravesia,DRA,housing,24.08,115459018.4814,137598.9578,0.0,5167.918,-1911989.3303,179471.6216,0.971466,0.452376,0.163482,1.0,0.022077,-134842.1743,148.974,134991.1483,"{temporal=-106333.88, legal=-21411.89, liquidity=-16857.36, social=-2284.13, causal=+94.64, existence=+18.59, attention=+1.49, infrastructure=+0.44, ...}"
agent_05975ad8da,Quantum Softworks 41,Borealgrad,BOR,software,8.89,226674134.6666,9613.4946,0.0,87.9823,328889.6389,1488.2634,1.330549,0.967397,0.89,1.0,0.017626,-50.3797,58.4024,108.7821,"{liquidity=-108.78, causal=+18.97, legal=+12.91, existence=+11.35, social=+3.25, temporal=+1.35, attention=+0.55, epistemic=+0.54, ...}"
agent_b75a173b6c,Nova Assure 42,Ulmarreich,ULM,insurance,15.77,262984439.8916,34346.1219,0.0,873.7098,93947.497,28483.693,1.404042,0.636046,0.430437,1.0,0.034067,-69635.5851,60.3077,69695.8928,"{temporal=-64807.55, legal=-7313.88, liquidity=-4857.15, social=-1084.08, causal=+32.73, existence=+14.20, attention=+0.97, risk_reduction=+0.42, ...}"
agent_8ea1184709,Union Softworks 43,Dravesia,DRA,software,3.41,55415918.0978,600.2868,0.0,44.7618,246418.3829,534.2561,0.734824,0.48282,0.890789,0.759477,0.028143,-1.3142,27.8239,29.1381,"{liquidity=-28.59, existence=+9.75, causal=+7.01, legal=+5.48, social=+0.94, temporal=+0.50, epistemic=-0.42, attention=+0.21, ...}"
agent_131a62f3da,Cobalt Grid 44,Westrmark,WES,energy,19.4,79744627.943,46587.8257,0.0,3201.0562,-739178.9812,110827.587,1.169171,0.682922,0.387121,1.0,0.025793,-121270.8437,91.1007,121361.9443,"{temporal=-106489.73, legal=-15165.47, liquidity=-10819.48, social=-2012.30, causal=+52.08, ecological=-15.77, existence=+15.69, infrastructure=+2.50, ...}"
agent_f876f83fca,Vertex Build 45,Helioia,HEL,construction,8.7,313591467.1521,3823.9862,0.0,61.2857,1042581.9314,1281.1066,0.691049,0.443464,0.908585,0.863951,0.050962,57.406,74.5671,17.1612,"{causal=+20.42, legal=+17.53, existence=+17.28, liquidity=-17.16, social=+3.77, infrastructure=+2.20, temporal=+1.33, attention=+0.53, ...}"
agent_b11f77913c,Kinetic Defense 46,Belreich,BEL,defense,44.8,796504478.9367,34881.1874,0.0,645.3791,449805.1876,17898.8085,0.951951,0.503801,0.216333,1.0,0.034163,-62680.2889,114.347,62794.6359,"{temporal=-56585.05, legal=-6979.08, liquidity=-5738.68, social=-646.51, causal=+70.66, existence=+16.07, attention=+2.77, ecological=-1.81, ...}"
agent_82e0b8b49b,Vector Attention 47,Ulmarreich,ULM,media,49.29,199933448.0379,116927.089,0.0,1707.7232,-358533.1611,54823.9042,1.01402,0.638203,0.33707,1.0,0.064985,-137028.2232,159.6927,137187.916,"{temporal=-124539.60, legal=-15371.23, liquidity=-11211.44, social=-1858.17, causal=+103.11, existence=+16.25, attention=+3.04, epistemic=+0.94, ...}"
agent_08838c7c1a,Helix Capital 48,Selenreich,SEL,finance,13.18,92089412.8971,24958.7206,0.0,4700.3021,-1445135.8267,165135.7107,1.065676,0.531271,0.313664,1.0,0.012673,-69484.6008,74.4715,69559.0723,"{temporal=-60804.30, legal=-8853.46, liquidity=-6225.87, social=-1139.33, causal=+43.96, existence=+13.80, attention=+0.81, potential=+0.05, ...}"
agent_678ad6a646,Iron Ledger 49,Oriongrad,ORI,finance,15.88,36779745.6764,3545.1501,0.0,48.7198,150126.4623,236.371,0.833193,0.43721,0.855488,0.887198,0.021454,79.8211,79.8211,0.0,"{causal=+25.58, legal=+21.07, existence=+11.38, social=+5.00, temporal=+2.32, attention=+0.97, liquidity=+0.85, potential=+0.04, ...}"
agent_60b0bea04c,Civitas Care 50,Westrmark,WES,health,83.13,61216132.9724,27890.422,0.0,158.1251,469229.8715,114.7024,0.500337,0.537052,0.861215,0.91729,0.032941,227.5895,274.7601,47.1706,"{causal=+98.87, legal=+71.07, liquidity=-47.17, social=+19.33, existence=+16.29, temporal=+11.78, attention=+5.11, health=+4.31, ...}"
agent_d84c504120,Meridian Academy 51,Faronreich,FAR,education,30.81,265963349.0972,13082.6541,0.0,53.0842,1084162.2292,974.8937,1.269203,0.473273,0.963225,0.780398,0.006134,62.8454,107.3817,44.5363,"{liquidity=-44.54, causal=+37.20, legal=+24.40, existence=+13.06, social=+7.42, temporal=+4.49, attention=+1.89, epistemic=+1.65, ...}"
agent_f1865e62c4,Omni Markets 52,Ulmarreich,ULM,finance,27.78,405674899.0196,32604.4317,0.0,143.4467,315090.9211,2126.802,1.059777,0.852997,0.99,0.749678,0.036016,141.9111,141.9111,0.0,"{causal=+49.61, legal=+37.85, existence=+13.43, social=+9.46, temporal=+4.20, liquidity=+2.04, attention=+1.71, potential=+0.08, ...}"
agent_119d5a4f1c,Pioneer Guard 53,Ulmarreich,ULM,security,11.77,699857432.3612,16810.1009,0.0,31.8037,268484.9679,0.0,1.095376,0.69328,0.99,0.975449,0.018634,74.6065,74.6065,0.0,"{causal=+23.02, legal=+18.73, existence=+14.11, social=+4.43, temporal=+1.79, attention=+0.72, risk_reduction=+0.09, potential=+0.06, ...}"
agent_30633d2378,Sol Freight 54,Eldorland,ELD,logistics,3.0,4327689.3597,1445.3553,0.0,737.4261,-216945.7127,26079.1641,0.880997,0.840921,0.061561,1.0,0.03334,-43795.1752,16.8011,43811.9763,"{temporal=-41406.81, legal=-4360.47, liquidity=-2745.35, social=-709.19, existence=+11.16, causal=+3.62, attention=+0.14, potential=+0.08}"
agent_8e60d1ea25,Omni Ore 55,Ephyterra,EPH,mining,4.44,2989130.0832,36052.2239,0.0,8243.9247,-2127536.1224,294621.3158,0.839452,0.881323,0.229848,1.0,0.058313,-469992.8338,58.6465,470051.4803,"{temporal=-443331.87, legal=-47118.65, liquidity=-29518.22, social=-7954.21, causal=+30.20, existence=+16.74, attention=+0.27, potential=+0.08}"
agent_b77ccba78d,Prism Assure 56,Borealgrad,BOR,insurance,56.44,76683378.1632,28866.0342,0.0,211.7271,593769.3609,421.8158,0.922321,0.525412,0.980201,0.9848,0.022959,199.2129,199.2129,0.0,"{causal=+69.98, legal=+54.47, existence=+14.03, social=+13.87, temporal=+8.31, attention=+3.48, risk_reduction=+1.41, liquidity=+1.05, ...}"
agent_d68d39f671,Vertex Transit 57,Ulmarreich,ULM,mobility,29.97,752232438.4535,21513.884,0.0,111.1171,568261.2544,726.8147,0.774338,0.916333,0.99,0.773675,0.022696,89.2556,134.4981,45.2426,"{causal=+47.44, liquidity=-45.24, legal=+33.88, existence=+14.84, social=+9.01, temporal=+4.56, attention=+1.85, infrastructure=+0.58, ...}"
agent_44acddadb5,Cobalt Residences 58,Aurelterra,AUR,housing,16.71,316097.1829,57975.6478,0.0,16465.2055,-3913722.7081,586404.2155,0.87363,0.837199,0.195752,1.0,0.055335,-1042612.7133,133.2099,1042745.9233,"{temporal=-984472.51, legal=-104048.92, liquidity=-65203.19, social=-17647.11, causal=+81.59, existence=+19.63, infrastructure=+1.17, attention=+1.03, ...}"
agent_8b09ef3181,Astra Freight 59,Borealgrad,BOR,logistics,3.0,121086508.9554,5409.5644,0.0,853.226,-311381.6438,29869.2137,1.287765,0.826265,0.160032,1.0,0.014429,-48881.0358,22.4136,48903.4493,"{temporal=-46942.31, legal=-4491.95, liquidity=-3023.78, social=-653.74, existence=+13.15, causal=+6.23, attention=+0.14, potential=+0.08}"
agent_0b5c1eb5ba,Meridian Nutrition 60,Ulmarreich,ULM,food,9.37,88053409.4834,21236.9368,0.0,38.2833,1106542.8976,337.3704,1.098776,0.740941,0.959565,0.938543,0.037144,125.4276,125.4472,0.0197,"{existence=+30.06, causal=+27.01, legal=+25.10, health=+14.81, social=+4.78, temporal=+1.41, risk_reduction=+1.19, attention=+0.57, ...}"
agent_ca51fae8c7,Cobalt Arms 61,Eldorland,ELD,defense,8.99,11846175.207,48511.9067,0.0,4152.5451,-1432225.7168,146829.851,1.162239,0.790294,0.099877,1.0,0.138707,-268349.7277,72.7981,268422.5257,"{temporal=-244991.61, legal=-30318.57, liquidity=-19399.04, social=-4879.06, causal=+41.50, existence=+15.36, ecological=-4.92, epistemic=-1.55, ...}"
agent_ee34c14103,Signal Infrastructure 62,Lumerterra,LUM,construction,9.54,308889482.7661,28219.6471,0.0,432.8056,125341.9591,13897.1289,1.340728,0.84558,0.50335,1.0,0.128194,-10436.6097,53.704,10490.3137,"{temporal=-7596.90, liquidity=-1909.92, legal=-1769.20, causal=+24.48, existence=+16.15, social=+2.18, infrastructure=+0.94, attention=+0.59, ...}"
agent_e10654aae9,Nova Foods 63,Lumerterra,LUM,food,3.0,20112398.4075,623.4553,0.0,18.1242,240814.981,255.0689,1.307378,0.785544,0.977711,0.943654,0.009308,19.4231,37.2592,17.8361,"{liquidity=-17.84, existence=+15.11, causal=+5.85, legal=+5.43, health=+3.84, social=+1.08, risk_reduction=+0.34, temporal=+0.30, ...}"
agent_eecee061e0,Iron Arms 64,Borealgrad,BOR,defense,14.61,548320923.6838,14227.2018,0.0,122.9708,432493.4485,1231.1673,1.093876,0.833938,0.99,0.679965,0.040214,52.7925,74.7862,21.9937,"{causal=+23.72, legal=+17.34, liquidity=-16.90, existence=+14.38, ecological=-4.85, social=+4.50, temporal=+2.21, attention=+0.90, ...}"
agent_698919672e,Prism Motors 65,Faronreich,FAR,mobility,26.68,781445889.1782,15282.6907,0.0,207.7992,665574.3339,2377.1046,1.053294,0.849319,0.99,0.764925,0.020749,80.0287,113.3279,33.2992,"{causal=+39.24, liquidity=-33.30, legal=+27.55, existence=+14.60, social=+7.57, temporal=+4.03, attention=+1.65, infrastructure=+0.33, ...}"
agent_2d56d197f3,Sol Seed 66,Lumerterra,LUM,agriculture,3.0,57157999.4116,3441.826,0.0,198.5192,-93151.2361,6736.9875,0.674819,0.533362,0.165841,1.0,0.01142,-9490.6941,21.9865,9512.6807,"{temporal=-8589.39, liquidity=-1039.42, legal=-976.90, existence=+13.01, causal=+5.75, social=+0.45, attention=+0.14, potential=+0.05}"
agent_d2cd51f26f,Astra Entertainment 67,Westrmark,WES,entertainment,13.27,87921310.6929,24073.0501,0.0,2934.7869,-417991.7133,102945.1786,1.32809,0.636919,0.758497,1.0,0.062209,-222.3874,62.7833,285.1707,"{liquidity=-261.72, causal=+31.21, legal=-19.54, existence=+14.19, social=+3.76, temporal=+1.93, attention=+0.82, memory=+0.12, ...}"
agent_52d8130a27,Vector Rights 68,Selenreich,SEL,legal,8.64,252210828.1315,4973.3031,0.0,4517.67,-828038.8534,159019.2995,0.550824,0.408444,0.55546,1.0,0.028938,-5079.201,47.6668,5126.8678,"{temporal=-4108.72, legal=-748.17, liquidity=-709.12, social=-30.59, causal=+25.27, existence=+12.28, attention=+0.53, epistemic=+0.17, ...}"
agent_d55e22ca0c,Vector Harvest 69,Borealgrad,BOR,food,7.79,53592301.5336,9855.7099,0.0,161.6027,747233.4508,4132.2487,0.942275,0.384294,0.520181,1.0,0.028366,-433.7858,57.6764,491.4623,"{liquidity=-491.46, causal=+18.92, existence=+16.24, legal=+6.01, social=+2.96, health=+2.63, temporal=+1.17, attention=+0.48, ...}"
agent_d933e422dc,Civitas Seed 70,Cyrenesia,CYR,agriculture,3.0,182124.3961,4048.2323,0.0,355.8976,-99962.4771,12533.9611,0.797578,0.709515,0.01,1.0,0.062778,-15745.9093,25.5135,15771.4229,"{temporal=-13680.14, legal=-1973.71, liquidity=-1593.09, social=-201.95, existence=+13.81, causal=+8.02, attention=+0.14, potential=+0.07}"
agent_044d097b96,Union Rights 71,Lumerterra,LUM,legal,7.94,146212405.5404,14970.9672,0.0,705.7658,-162364.8709,23784.9834,1.005662,0.527321,0.577913,1.0,0.012866,-6783.0612,44.0575,6827.1187,"{temporal=-4765.36, liquidity=-1373.61, legal=-1102.36, social=-89.03, causal=+22.51, existence=+12.34, attention=+0.49, epistemic=+0.22, ...}"
agent_80d25fa96e,Union Research 72,Borealgrad,BOR,research,60.53,571031136.5938,38047.8033,0.0,195.9885,326852.6084,733.5667,0.931724,0.591537,0.99,0.778547,0.039515,226.8348,227.5933,0.7585,"{causal=+86.09, legal=+58.69, social=+17.02, existence=+13.62, temporal=+9.23, attention=+3.74, liquidity=-0.76, ecological=+0.30, ...}"
agent_b147b4c59a,Helix Infrastructure 73,Ulmarreich,ULM,construction,18.18,949284199.166,25885.7348,0.0,99.4127,849826.9889,760.7955,0.703381,0.630306,0.880423,1.0,0.027083,-44.701,122.1467,166.8477,"{liquidity=-166.85, causal=+39.60, legal=+31.31, existence=+18.15, social=+7.21, temporal=+2.79, infrastructure=+1.80, attention=+1.12, ...}"
agent_ada93bcfd1,Union Mining 74,Helioia,HEL,mining,3.0,193649855.8735,688.2092,0.0,359.2075,-113173.4841,12526.7736,0.624395,0.837144,0.091403,1.0,0.027746,-7953.9784,18.0527,7972.0311,"{temporal=-7617.63, legal=-681.96, liquidity=-652.92, social=-28.64, existence=+13.16, causal=+2.99, attention=+0.14, potential=+0.08}"
